longitude,latitude,time,r,q,t,u,v,w,vo
-11.0,22.5,2022-10-04T06:00:00.000000000,26.586653,0.006768627,306.3626,-2.9086487,-4.082749,-0.0350508,-1.6894835e-06
-11.0,22.5,2022-10-04T09:00:00.000000000,21.217089,0.006337244,305.73315,-4.009923,-4.30914,-0.045578886,3.2578148e-06
-11.0,22.5,2022-10-04T12:00:00.000000000,15.639276,0.0065200753,311.07434,-7.648669,-4.5186806,-0.08800631,-1.8841336e-06
-11.0,22.5,2022-10-04T15:00:00.000000000,13.655358,0.0063162693,313.2059,-7.325808,-4.317932,-0.08138686,-1.2946627e-05
-11.0,22.5,2022-10-04T18:00:00.000000000,13.713578,0.006092188,313.54532,-4.770597,-4.3860693,-0.055791724,-7.69113e-06
-11.0,22.5,2022-10-04T21:00:00.000000000,16.606604,0.0061016264,312.2019,-1.9613543,-5.153896,-0.044444133,2.1644273e-07
-11.0,22.5,2022-10-05T00:00:00.000000000,17.204466,0.0056485697,310.4215,-2.751121,-5.9935226,-0.07306527,1.2221255e-06
-11.0,22.5,2022-10-05T03:00:00.000000000,17.57393,0.0051650987,307.8751,-3.4408367,-6.445573,-0.079621665,-5.378194e-07
-11.0,22.5,2022-10-05T06:00:00.000000000,15.525079,0.0040782513,305.14664,-4.072366,-6.6411924,-0.05251353,-6.4325167e-07
-11.0,22.5,2022-10-05T09:00:00.000000000,12.155103,0.0034713782,304.65506,-4.6123595,-6.39795,-0.06486981,-4.4713292e-06
-11.0,22.5,2022-10-05T12:00:00.000000000,8.639581,0.003425234,310.19522,-6.12945,-6.7679424,-0.11423188,-1.6815253e-05
-11.0,22.5,2022-10-05T15:00:00.000000000,8.529862,0.0038835346,312.9744,-5.7704005,-5.726102,-0.08945625,-1.6271862e-05
-11.0,22.5,2022-10-05T18:00:00.000000000,9.564363,0.004164598,313.13177,-2.8447862,-5.09162,-0.050433148,-1.2143703e-05
-11.0,22.5,2022-10-05T21:00:00.000000000,12.746247,0.0043935734,310.6374,-0.9707751,-6.227973,-0.047344077,-3.5386427e-06
-11.0,22.5,2022-10-06T00:00:00.000000000,15.191438,0.0043785414,306.65784,-0.50741696,-7.138668,-0.07785653,-3.919826e-06
-11.0,22.5,2022-10-06T03:00:00.000000000,21.31785,0.004979471,302.89157,-0.19307116,-6.6697664,-0.0754609,-3.9603788e-06
-11.0,22.5,2022-10-06T06:00:00.000000000,33.443035,0.006459947,299.60516,0.12624142,-5.8806934,-0.03750949,-1.0163265e-06
-11.0,22.5,2022-10-06T09:00:00.000000000,35.451584,0.0073192175,298.84567,-0.20229581,-6.6345987,-0.057430793,1.8628391e-06
-11.0,22.5,2022-10-06T12:00:00.000000000,22.193373,0.006584398,304.7747,-1.0452814,-5.475533,-0.074137025,2.6576502e-06
-11.0,22.5,2022-10-06T15:00:00.000000000,14.862279,0.005351076,308.65802,-1.0481198,-3.7618442,-0.0556026,8.977125e-07
-11.0,22.5,2022-10-06T18:00:00.000000000,14.293527,0.0051776837,309.48123,-0.11856487,-2.413752,-0.027927032,-4.7633025e-06
-11.0,22.5,2022-10-06T21:00:00.000000000,17.329863,0.00510567,308.79065,1.2700906,-2.9647117,-0.015886,-1.5516114e-06
-11.0,22.5,2022-10-07T00:00:00.000000000,19.987776,0.004877044,306.8165,2.2784095,-3.6966376,-0.033285607,5.999112e-06
-11.0,22.5,2022-10-07T03:00:00.000000000,27.798052,0.0057045026,301.9838,2.1003036,-4.564838,-0.03921162,4.7825574e-06
-11.0,22.5,2022-10-07T06:00:00.000000000,42.623695,0.0073321518,298.16812,1.6177869,-4.264448,-0.028746596,-1.730036e-06
-11.0,22.5,2022-10-07T09:00:00.000000000,45.286087,0.00845151,297.3371,1.2764769,-4.331853,-0.023703208,-4.852513e-06
-11.0,22.5,2022-10-07T12:00:00.000000000,26.658308,0.007538055,304.18295,0.7726724,-3.0401754,-0.04747014,-9.540286e-06
-11.0,22.5,2022-10-07T15:00:00.000000000,17.054441,0.005988712,308.25095,1.9115543,-1.6832916,-0.026350966,-1.0010687e-05
-11.0,22.5,2022-10-07T18:00:00.000000000,16.418512,0.0057079983,308.79718,2.1372023,-2.1346092,-0.019227197,-7.4478216e-06
-11.0,22.5,2022-10-07T21:00:00.000000000,20.767012,0.005895374,307.44855,1.1373985,-3.0738778,-0.015822938,-6.1096166e-06
-11.0,22.0,2022-10-01T00:00:00.000000000,35.339626,0.0065232213,300.00183,2.4189072,-3.7684383,-0.06739151,3.2821456e-06
-11.0,22.0,2022-10-01T03:00:00.000000000,48.620235,0.007779616,296.94952,0.882658,-5.027146,-0.081008606,2.6982063e-06
-11.0,22.0,2022-10-01T06:00:00.000000000,64.0012,0.008678738,294.01688,0.5548301,-4.4681273,-0.063545935,-5.8825267e-06
-11.0,22.0,2022-10-01T09:00:00.000000000,62.05311,0.008875553,293.21188,0.83298707,-4.8080807,-0.063861124,-1.0099901e-05
-11.0,22.0,2022-10-01T12:00:00.000000000,40.268074,0.0075590303,297.33447,1.1182399,-3.0914617,-0.06928276,-5.4688994e-06
-11.0,22.0,2022-10-01T15:00:00.000000000,27.074797,0.006279913,301.15536,1.859755,-2.054017,-0.05182003,-2.3626442e-06
-11.0,22.0,2022-10-01T18:00:00.000000000,23.59958,0.005612912,302.16196,1.7980213,-1.5162455,-0.016768565,2.569953e-07
-11.0,22.0,2022-10-01T21:00:00.000000000,27.50472,0.005717437,301.51172,0.7166152,-1.9060198,-0.012544742,-5.8906357e-06
-11.0,22.0,2022-10-02T00:00:00.000000000,31.922632,0.0056999577,300.79514,-0.6032107,-0.9938599,0.0012615421,-1.1373223e-05
-11.0,22.0,2022-10-02T03:00:00.000000000,35.54787,0.005715689,300.28534,-1.4589689,-0.06851208,-0.0063666007,-1.8404879e-05
-11.0,22.0,2022-10-02T06:00:00.000000000,39.226852,0.0056894706,300.02393,-2.3757513,0.68685913,0.026100168,-1.8445431e-05
-11.0,22.0,2022-10-02T09:00:00.000000000,30.339529,0.0056150095,300.01224,-2.5354075,0.94841826,0.03435869,-1.09028215e-05
-11.0,22.0,2022-10-02T12:00:00.000000000,22.177698,0.0063484306,304.6017,-3.4848309,2.2019973,0.0028375485,-2.1543578e-05
-11.0,22.0,2022-10-02T15:00:00.000000000,19.936274,0.006871404,308.06628,-2.6347494,3.2665503,0.034421753,-1.8494093e-05
-11.0,22.0,2022-10-02T18:00:00.000000000,19.625025,0.0068301535,308.8921,-3.126491,1.921389,0.031206558,-1.5298623e-05
-11.0,22.0,2022-10-02T21:00:00.000000000,23.449556,0.006881542,308.3576,-3.29892,-0.2949034,0.014248202,-3.6602967e-06
-11.0,22.0,2022-10-03T00:00:00.000000000,27.80253,0.0069521572,307.22095,-3.286857,-0.27292383,-0.005483975,-3.7900597e-06
-11.0,22.0,2022-10-03T03:00:00.000000000,31.636015,0.007010537,306.01147,-3.114428,-0.99972117,-0.015507748,-6.507022e-06
-11.0,22.0,2022-10-03T06:00:00.000000000,33.756523,0.0069311825,304.21286,-3.2073834,-1.8173681,-0.017651131,-6.093395e-06
-11.0,22.0,2022-10-03T09:00:00.000000000,26.781462,0.0066148117,302.86163,-3.7601495,-2.3075166,-0.02445971,-7.0002596e-07
-11.0,22.0,2022-10-03T12:00:00.000000000,19.114492,0.0066689965,308.1222,-7.146993,-1.7946559,-0.035366047,-7.6343595e-06
-11.0,22.0,2022-10-03T15:00:00.000000000,20.251997,0.007797794,309.9572,-6.724081,-0.6934699,-0.014309933,-1.2824969e-05
-11.0,22.0,2022-10-03T18:00:00.000000000,20.921515,0.007879945,310.32657,-4.49173,-1.9045545,-0.020109823,-1.6847696e-05
-11.0,22.0,2022-10-03T21:00:00.000000000,24.038462,0.0078404425,309.76865,-2.7986631,-3.2174788,-0.033474732,-7.837119e-06
-11.0,22.0,2022-10-04T00:00:00.000000000,25.158052,0.0076093697,309.29916,-2.2075799,-3.47684,-0.08724981,-9.361861e-06
-11.0,22.0,2022-10-04T03:00:00.000000000,26.647112,0.0073227133,307.8101,-2.2430592,-3.9200983,-0.07048058,-2.7681588e-06
-11.0,22.0,2022-10-04T06:00:00.000000000,27.336779,0.0069367755,306.41592,-2.9001336,-3.6885786,-0.04299413,-4.2427445e-07
-11.0,22.0,2022-10-04T09:00:00.000000000,22.108282,0.0065497896,305.88144,-4.008504,-4.0351257,-0.050937463,1.1004679e-06
-11.0,22.0,2022-10-04T12:00:00.000000000,16.331186,0.0066263475,310.9768,-7.536555,-4.4249005,-0.08516943,-1.1947548e-06
-11.0,22.0,2022-10-04T15:00:00.000000000,13.854646,0.0062743197,313.2228,-7.5791297,-4.4783845,-0.081008606,-6.3448156e-06
-11.0,22.0,2022-10-04T18:00:00.000000000,13.599378,0.0059932563,313.58304,-4.988439,-4.356763,-0.05944817,-2.6789446e-06
-11.0,22.0,2022-10-04T21:00:00.000000000,16.805891,0.006068766,312.14987,-1.9641926,-4.8403177,-0.060582925,4.79067e-06
-11.0,22.0,2022-10-05T00:00:00.000000000,17.936682,0.0057530943,310.151,-2.5737252,-5.8447933,-0.09386926,9.267574e-06
-11.0,22.0,2022-10-05T03:00:00.000000000,18.530066,0.0053825383,308.20932,-3.723251,-5.99279,-0.09645396,-8.460108e-07
-11.0,22.0,2022-10-05T06:00:00.000000000,17.477648,0.004548438,305.70587,-4.2696304,-6.2807245,-0.06852626,2.488826e-07
-11.0,22.0,2022-10-05T09:00:00.000000000,13.196324,0.0037471978,305.01007,-4.8543277,-6.2433596,-0.078234784,-3.0114704e-06
-11.0,22.0,2022-10-05T12:00:00.000000000,8.982179,0.0035241656,310.31616,-6.884447,-6.8184967,-0.12803815,-1.3408916e-05
-11.0,22.0,2022-10-05T15:00:00.000000000,8.724671,0.0039454103,313.12265,-6.745369,-5.4572163,-0.09481489,-7.5856974e-06
-11.0,22.0,2022-10-05T18:00:00.000000000,9.508386,0.004105169,313.37366,-3.5699809,-4.794893,-0.05799817,-7.3423857e-06
-11.0,22.0,2022-10-05T21:00:00.000000000,12.387979,0.0042107427,311.2278,-1.3397588,-5.595689,-0.06613063,-2.403193e-06
-11.0,22.0,2022-10-06T00:00:00.000000000,15.130982,0.0043278523,307.39392,-1.0090927,-6.9716215,-0.11221456,-4.5281e-06
-11.0,22.0,2022-10-06T03:00:00.000000000,19.280191,0.0045327065,303.7772,-0.88420594,-6.306368,-0.10792767,-6.1988308e-06
-11.0,22.0,2022-10-06T06:00:00.000000000,29.090063,0.005708348,300.55844,-0.4960635,-5.53268,-0.06600457,-4.8038514e-06
-11.0,22.0,2022-10-06T09:00:00.000000000,32.990723,0.0069259387,299.48422,-0.7380316,-6.1114807,-0.08636718,-3.1006846e-06
-11.0,22.0,2022-10-06T12:00:00.000000000,21.794798,0.0065004984,305.26108,-1.600176,-4.949484,-0.09582352,-4.065811e-06
-11.0,22.0,2022-10-06T15:00:00.000000000,15.133222,0.005487063,309.00784,-1.4674839,-3.7076273,-0.06959795,-6.1177257e-06
-11.0,22.0,2022-10-06T18:00:00.000000000,14.739121,0.0053594657,309.81677,-0.5847616,-2.4606423,-0.038455117,-1.1486768e-05
-11.0,22.0,2022-10-06T21:00:00.000000000,18.187468,0.0053800913,308.97012,0.71377707,-2.9346728,-0.033159543,-7.0341944e-06
-11.0,22.0,2022-10-07T00:00:00.000000000,20.87673,0.005133986,307.49796,1.5830173,-3.0086713,-0.05327003,-5.858196e-06
-11.0,22.0,2022-10-07T03:00:00.000000000,23.404772,0.0049399687,303.39224,1.5546336,-3.8761392,-0.06575238,2.5116653e-06
-11.0,22.0,2022-10-07T06:00:00.000000000,35.27021,0.0061995094,299.39838,1.0281227,-3.7721014,-0.05358522,-1.7138179e-06
-11.0,22.0,2022-10-07T09:00:00.000000000,41.304817,0.007850232,298.00424,0.6250789,-4.018275,-0.048604894,-6.101504e-06
-11.0,22.0,2022-10-07T12:00:00.000000000,25.245382,0.007290202,304.90863,0.04392979,-3.2416568,-0.0699132,-1.2954736e-05
-11.0,22.0,2022-10-07T15:00:00.000000000,16.89546,0.006030312,308.94803,1.221839,-1.822497,-0.043183256,-1.2411346e-05
-11.0,22.0,2022-10-07T18:00:00.000000000,16.01546,0.0057254774,309.54755,1.6099815,-2.1463318,-0.039022494,-8.956343e-06
-11.0,22.0,2022-10-07T21:00:00.000000000,19.900446,0.0057684756,308.21844,0.5732794,-3.1061149,-0.037068177,-7.804675e-06
-11.0,21.5,2022-10-01T00:00:00.000000000,32.704105,0.006117707,300.4661,2.1031423,-3.3427634,-0.031961728,-7.804675e-06
-11.0,21.5,2022-10-01T03:00:00.000000000,43.346954,0.0070521375,297.79355,0.96567917,-4.616124,-0.041859377,5.814084e-07
-11.0,21.5,2022-10-01T06:00:00.000000000,59.238453,0.0082096,294.7946,0.07940886,-4.421237,-0.0302596,-7.326164e-06
-11.0,21.5,2022-10-01T09:00:00.000000000,60.225933,0.0087885065,293.8036,-0.014256026,-4.9546127,-0.030448725,-1.3717107e-05
-11.0,21.5,2022-10-01T12:00:00.000000000,38.79469,0.007515332,298.0966,0.37388632,-2.970573,-0.049046207,-1.1673305e-05
-11.0,21.5,2022-10-01T15:00:00.000000000,26.81729,0.0064064614,301.83813,1.3133755,-1.7441026,-0.03687905,-3.5061992e-06
-11.0,21.5,2022-10-01T18:00:00.000000000,24.0407,0.0059044627,302.7511,1.4560018,-1.5924422,-0.009959986,-5.930879e-08
-11.0,21.5,2022-10-01T21:00:00.000000000,27.394999,0.0058404896,301.96298,-0.08805277,-2.369793,-0.0041600964,-9.256425e-06
-11.0,21.5,2022-10-02T00:00:00.000000000,31.833063,0.0057034534,301.12418,-1.349693,-1.8920995,-0.0017014644,-1.1105581e-05
-11.0,21.5,2022-10-02T03:00:00.000000000,35.639675,0.005663252,300.53503,-2.1160436,-1.4451777,-0.015759876,-1.0837938e-05
-11.0,21.5,2022-10-02T06:00:00.000000000,38.859627,0.0056244484,300.26843,-2.805759,-0.44583118,0.017841646,-5.736542e-06
-11.0,21.5,2022-10-02T09:00:00.000000000,29.242327,0.005571312,300.03305,-2.981736,0.3644892,0.025280604,-7.326164e-06
-11.0,21.5,2022-10-02T12:00:00.000000000,22.303091,0.006556082,305.11282,-4.175256,2.1924727,-0.014562061,-1.8445431e-05
-11.0,21.5,2022-10-02T15:00:00.000000000,19.817595,0.0069486615,308.39142,-3.0867543,3.31051,0.0068092444,-1.3903645e-05
-11.0,21.5,2022-10-02T18:00:00.000000000,19.745943,0.0069210446,309.00916,-3.6097176,1.8818254,0.008070061,-1.3149386e-05
-11.0,21.5,2022-10-02T21:00:00.000000000,23.395815,0.0070070415,308.38492,-3.3152404,-0.3630408,0.010276565,-1.9814568e-06
-11.0,21.5,2022-10-03T00:00:00.000000000,28.017492,0.007106672,307.14032,-3.3194978,-0.37842667,-0.009770861,-1.3001907e-06
-11.0,21.5,2022-10-03T03:00:00.000000000,31.230722,0.0071070218,306.17014,-3.1080418,-1.0722543,-0.008951297,-4.1225853e-06
-11.0,21.5,2022-10-03T06:00:00.000000000,33.64904,0.007051438,304.7461,-3.1094608,-1.740439,-0.003088405,-6.1177257e-06
-11.0,21.5,2022-10-03T09:00:00.000000000,27.135252,0.0068402914,303.2479,-3.5841725,-2.24231,-0.011031738,-3.846834e-06
-11.0,21.5,2022-10-03T12:00:00.000000000,20.16915,0.0069594984,307.99866,-7.361997,-2.5192552,-0.04772233,-5.728429e-06
-11.0,21.5,2022-10-03T15:00:00.000000000,20.630419,0.00782646,309.94812,-7.059005,-1.2305087,-0.03511386,-1.3773882e-05
-11.0,21.5,2022-10-03T18:00:00.000000000,21.23276,0.007885888,310.29404,-4.960056,-2.3126454,-0.028809657,-2.164901e-05
-11.0,21.5,2022-10-03T21:00:00.000000000,24.690062,0.007928886,309.55405,-2.6886778,-3.5706205,-0.020551076,-1.2711428e-05
-11.0,21.5,2022-10-04T00:00:00.000000000,25.695456,0.007733471,309.03516,-2.1451366,-3.8299813,-0.069661014,-1.4382155e-05
-11.0,21.5,2022-10-04T03:00:00.000000000,27.224821,0.0074908617,307.84128,-2.0834026,-4.140629,-0.044948447,-1.1665193e-05
-11.0,21.5,2022-10-04T06:00:00.000000000,27.695051,0.0070619257,306.5785,-2.6929352,-3.91497,-0.020046761,-7.69113e-06
-11.0,21.5,2022-10-04T09:00:00.000000000,22.226961,0.006656062,306.15714,-4.0276623,-4.2417355,-0.03240304,-7.2775024e-06
-11.0,21.5,2022-10-04T12:00:00.000000000,16.4521,0.006667249,311.04315,-7.5471983,-4.4688597,-0.0747044,-8.810358e-06
-11.0,21.5,2022-10-04T15:00:00.000000000,13.675511,0.0062051024,313.28003,-7.7849092,-4.5516505,-0.07111096,-4.406446e-06
-11.0,21.5,2022-10-04T18:00:00.000000000,13.126908,0.0058104256,313.62985,-5.3474884,-4.1801925,-0.048226643,-4.406446e-06
-11.0,21.5,2022-10-04T21:00:00.000000000,16.360292,0.0058768457,312.2838,-2.106819,-4.195578,-0.03164654,-1.5597204e-06
-11.0,21.5,2022-10-05T00:00:00.000000000,18.151644,0.005760785,310.28235,-2.0621152,-5.2923684,-0.054783035,5.366504e-06
-11.0,21.5,2022-10-05T03:00:00.000000000,19.009249,0.005507339,308.23795,-3.6033313,-6.0667887,-0.05875467,-7.567966e-07
-11.0,21.5,2022-10-05T06:00:00.000000000,18.579329,0.0049399687,306.23907,-4.3860025,-6.1935387,-0.03202479,-5.7852035e-06
-11.0,21.5,2022-10-05T09:00:00.000000000,13.81434,0.0040446916,305.54718,-4.9983735,-6.496126,-0.046587575,-7.829006e-06
-11.0,21.5,2022-10-05T12:00:00.000000000,9.412103,0.0037566368,310.59317,-7.554294,-6.7782,-0.10509073,-1.2524891e-05
-11.0,21.5,2022-10-05T15:00:00.000000000,8.912766,0.0040897876,313.35934,-7.422312,-4.872555,-0.07747822,-2.8492639e-06
-11.0,21.5,2022-10-05T18:00:00.000000000,9.512864,0.0042034015,313.63766,-4.3044004,-4.185321,-0.04091375,-7.196401e-06
-11.0,21.5,2022-10-05T21:00:00.000000000,12.208844,0.0042191325,311.6999,-1.6455894,-4.937029,-0.030826977,-4.5686525e-06
-11.0,21.5,2022-10-06T00:00:00.000000000,14.723451,0.004263529,308.1105,-1.4334239,-6.652915,-0.06178074,-6.7178903e-06
-11.0,21.5,2022-10-06T03:00:00.000000000,17.820242,0.0043296,304.5679,-1.3851721,-6.399415,-0.060204674,-1.1859843e-05
-11.0,21.5,2022-10-06T06:00:00.000000000,24.833372,0.005007438,301.4935,-1.0332185,-5.6667566,-0.023892334,-1.1357001e-05
-11.0,21.5,2022-10-06T09:00:00.000000000,29.293829,0.006312424,300.28534,-1.4078788,-6.0843725,-0.044255007,-9.832259e-06
-11.0,21.5,2022-10-06T12:00:00.000000000,19.736986,0.0061260974,306.21826,-2.4353564,-4.7897644,-0.071426205,-1.4868775e-05
-11.0,21.5,2022-10-06T15:00:00.000000000,14.44579,0.0053650592,309.75305,-2.268604,-3.870278,-0.056548227,-1.649084e-05
-11.0,21.5,2022-10-06T18:00:00.000000000,14.161412,0.0052713715,310.41238,-1.5192835,-2.508265,-0.034168232,-1.7545184e-05
-11.0,21.5,2022-10-06T21:00:00.000000000,17.860548,0.0054122526,309.46042,-0.3413742,-2.659193,-0.016453376,-1.5339172e-05
-11.0,21.5,2022-10-07T00:00:00.000000000,21.277544,0.0053566694,307.75806,0.6704924,-2.8701987,-0.029692223,-1.5217519e-05
-11.0,21.5,2022-10-07T03:00:00.000000000,22.802431,0.005020722,304.7929,0.86278963,-3.5999265,-0.0309531,-7.650581e-06
-11.0,21.5,2022-10-07T06:00:00.000000000,29.00945,0.0053989687,301.11377,0.46329376,-3.6702619,-0.018470695,-9.40241e-06
-11.0,21.5,2022-10-07T09:00:00.000000000,34.22675,0.0068602175,299.12918,0.09572933,-4.1355,-0.013931682,-1.1989606e-05
-11.0,21.5,2022-10-07T12:00:00.000000000,22.014238,0.006728425,305.97116,-0.8409213,-3.44094,-0.056737352,-1.5923119e-05
-11.0,21.5,2022-10-07T15:00:00.000000000,15.628079,0.0058184657,309.75043,0.270287,-1.5917093,-0.036752928,-9.36997e-06
-11.0,21.5,2022-10-07T18:00:00.000000000,14.998868,0.0056443745,310.35907,0.76415753,-1.8188335,-0.02754878,-6.182609e-06
-11.0,21.5,2022-10-07T21:00:00.000000000,18.731592,0.00575659,309.1444,-0.26970628,-2.7500424,-0.01727288,-1.0278326e-05
-11.0,21.0,2022-10-01T00:00:00.000000000,30.735865,0.0059799724,301.10336,1.5993376,-3.7823586,0.035808694,-1.03107695e-05
-11.0,21.0,2022-10-01T03:00:00.000000000,38.05128,0.0064379233,298.83658,0.9422629,-4.5663033,0.033287,-5.5905534e-06
-11.0,21.0,2022-10-01T06:00:00.000000000,52.581352,0.0076244017,295.8246,-0.20868209,-4.752399,0.036943447,-8.242633e-06
-11.0,21.0,2022-10-01T09:00:00.000000000,55.1497,0.008558832,294.77768,-0.7139058,-5.206647,0.04110421,-1.6401626e-05
-11.0,21.0,2022-10-01T12:00:00.000000000,36.47937,0.0075118365,299.176,-0.49180606,-2.7317262,-0.0045383475,-1.8275112e-05
-11.0,21.0,2022-10-01T15:00:00.000000000,25.93057,0.0065270667,302.78622,0.83440614,-0.71471703,-0.010464361,-8.7373655e-06
-11.0,21.0,2022-10-01T18:00:00.000000000,24.083242,0.0061533647,303.64975,1.1984229,-1.064195,0.015193829,-2.6383957e-06
-11.0,21.0,2022-10-01T21:00:00.000000000,27.16884,0.006101976,302.84473,-0.73874116,-2.5265818,0.025217602,-1.0253995e-05
-11.0,21.0,2022-10-02T00:00:00.000000000,31.602427,0.005905162,301.82773,-1.9443243,-2.5632148,0.014122138,-1.4771452e-05
-11.0,21.0,2022-10-02T03:00:00.000000000,35.097794,0.0057530943,300.8979,-2.3672361,-2.3617334,-0.012922993,-1.5128305e-05
-11.0,21.0,2022-10-02T06:00:00.000000000,37.930363,0.0056744386,300.38028,-2.7319624,-1.6898857,0.0052331784,-1.4617354e-05
-11.0,21.0,2022-10-02T09:00:00.000000000,29.110216,0.0056726905,299.91208,-3.2932432,-0.6128775,0.00012672921,-1.846165e-05
-11.0,21.0,2022-10-02T12:00:00.000000000,22.256067,0.006606072,305.41974,-4.825235,1.9411708,-0.06953495,-2.3003437e-05
-11.0,21.0,2022-10-02T15:00:00.000000000,20.16691,0.007035707,308.51627,-3.6153944,3.2504318,-0.05970036,-1.8315664e-05
-11.0,21.0,2022-10-02T18:00:00.000000000,20.316935,0.00709164,309.05597,-3.9638,1.7792532,-0.033222605,-1.3660337e-05
-11.0,21.0,2022-10-02T21:00:00.000000000,24.031744,0.007189872,308.45123,-3.2598927,-0.48686016,0.0035310485,-1.21112635e-05
-11.0,21.0,2022-10-03T00:00:00.000000000,28.736269,0.0073422897,307.1169,-3.2414436,-0.68687594,-0.017335942,-9.59706e-06
-11.0,21.0,2022-10-03T03:00:00.000000000,31.483751,0.0072489516,306.16754,-3.0221822,-1.5015923,-0.0064926646,-1.1600309e-05
-11.0,21.0,2022-10-03T06:00:00.000000000,34.03194,0.007203506,304.7968,-2.6283631,-1.8532687,0.0054853656,-8.713035e-06
-11.0,21.0,2022-10-03T09:00:00.000000000,27.719679,0.006977677,303.4885,-3.2222848,-2.3272986,0.0058636167,7.273932e-07
-11.0,21.0,2022-10-03T12:00:00.000000000,20.693117,0.007111916,308.1469,-7.1044183,-2.8951092,-0.037572492,7.355023e-07
-11.0,21.0,2022-10-03T15:00:00.000000000,20.314695,0.007815972,310.20563,-7.1498313,-0.9916619,-0.044507135,-1.35711225e-05
-11.0,21.0,2022-10-03T18:00:00.000000000,20.38635,0.007713545,310.6244,-5.3425217,-1.8957626,-0.014499059,-1.3627893e-05
-11.0,21.0,2022-10-03T21:00:00.000000000,23.98696,0.007829606,309.67502,-2.7695704,-3.8145957,0.025091479,-1.1981497e-05
-11.0,21.0,2022-10-04T00:00:00.000000000,25.852201,0.0077929,308.9025,-2.263637,-4.4285636,-0.020235887,-1.4739008e-05
-11.0,21.0,2022-10-04T03:00:00.000000000,27.386042,0.0075978334,307.93622,-2.1479747,-4.695984,0.00939394,-1.3619784e-05
-11.0,21.0,2022-10-04T06:00:00.000000000,27.822683,0.0071786856,306.8022,-2.640426,-4.5457892,0.028684923,-9.045557e-06
-11.0,21.0,2022-10-04T09:00:00.000000000,22.097086,0.0067417095,306.5538,-4.2256365,-4.6278467,0.015446017,-3.2547784e-06
-11.0,21.0,2022-10-04T12:00:00.000000000,16.461058,0.006725629,311.29935,-7.757235,-4.3692183,-0.041481126,-1.227347e-05
-11.0,21.0,2022-10-04T15:00:00.000000000,13.59266,0.0061666486,313.43478,-7.80052,-4.3369813,-0.034861673,-5.6716585e-06
-11.0,21.0,2022-10-04T18:00:00.000000000,12.759683,0.0056541627,313.7586,-5.6341605,-3.7889528,-0.0034035943,4.936655e-06
-11.0,21.0,2022-10-04T21:00:00.000000000,15.614644,0.005643675,312.57385,-2.5318596,-3.8834658,0.027802298,-6.3204848e-06
-11.0,21.0,2022-10-05T00:00:00.000000000,18.144926,0.0056468216,310.75314,-1.8364675,-5.050591,0.014374325,-2.2085467e-06
